HLA-DRB4,-0.5774802562626398,1.1547005286232401,-0.5772202723606005
HLA-DQA1,0.07086622296969781,-1.0335480767225749,0.9626818537528771
HLA-DQB1,0.5832053728988343,-1.154680678154946,0.5714753052561115
FN1,1.149831086017212,-0.6666562385660247,-0.48317484745118733
IL3RA,-0.7350724802254673,1.1387374697612507,-0.4036649895357836
PTGDR2,-1.1529581378272133,0.5215641409476771,0.6313939968795363
C3AR1,0.8259618216336171,-1.1117944066100407,0.28583258497642333
IL8,-0.7204924571899693,1.1416986995420475,-0.421206242352078
IL1R2,1.1395757183710087,-0.40846400300050173,-0.7311117153705072
FCER1A,-1.1153878863345548,0.8164069062433496,0.2989809800912049
FLT3,1.1316731673704366,-0.7645496473985104,-0.3671235199719264
FOS,-0.15430248072869082,1.068182550833762,-0.9138800701050711
ARG1,1.1542016497044316,-0.5477084131669456,-0.6064932365374862
CCL2,-0.7921450739265606,1.123657333664265,-0.3315122597377042
IDO1,-1.0230863850400225,0.04789387831874574,0.9751925067212771
LTF,1.1510382753960262,-0.6551003316448637,-0.4959379437511625
SMPD3,-1.1491577123888987,0.6724431195536271,0.4767145928352714
CD163,1.120305382464322,-0.802406458005975,-0.3178989244583474
NRP1,-1.1327918958182055,0.7602693359138694,0.3725225599043364
IL18RAP,1.1468260644381714,-0.6899998386936655,-0.45682622574450604
MS4A2,-1.152942308444591,0.5213075335212964,0.6316347749232943
MSR1,0.3099098221815021,-1.11826531100688,0.8083554888253778
LILRA4,-0.9161433869305462,1.0667678171079085,-0.15062443017736252
MARCO,-0.7629401292270188,-0.36915751908648686,1.1320976483135057
SPP1,1.0248635316657222,-0.9731280389849755,-0.05173549268074677
FEZ1,-1.1541450224356773,0.608087836304195,0.5460571861314825
PDCD1,0.9095775610854698,-1.0708257074207885,0.1612481463353188
IL18R1,1.1514807616581382,-0.5011143689538836,-0.6503663927042548
CX3CL1,1.1545423626481914,-0.5607197572751198,-0.5938226053730716
SH2D1B,-0.9567132286242711,1.038289510855545,-0.08157628223127392
TPSAB1,-0.4045102779570112,-0.7343763660811715,1.138886644038183
CAMP,1.1083107348465413,-0.27355692432719886,-0.8347538105193427
IL23A,1.138062519923979,-0.7381769828112899,-0.3998855371126891
CEACAM8,1.1308103847849444,-0.7677684925407318,-0.3630418922442126
CTSG,1.1264123025788368,-0.3432141208672186,-0.7831981817116183
IL1R1,0.3054218114811958,0.8116739436860503,-1.117095755167246
